IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1997,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.27,,,2.21,,7.31,4.3 [2.2-7.3],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1997,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.56,,,1.7,,9.41,4.6 [1.7-9.4],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1996,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.6,,,1.36,,7.33,3.6 [1.4-7.3],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1996,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.98,,,2.04,,6.86,4.0 [2.0-6.9],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1996,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,4.26,,,1.56,,8.74,4.3 [1.6-8.7],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1996,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.5,,,1.74,,9.03,4.5 [1.7-9.0],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1996,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,5.05,,,2.61,,8.65,5.1 [2.6-8.7],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1996,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,5.46,,,2.04,,11,5.5 [2.0-11.0],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1996,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.6,,,0.91,,5.57,2.6 [0.9-5.6],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1996,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.8,,,1.36,,5.06,2.8 [1.4-5.1],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1996,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.97,,,1.01,,6.43,3.0 [1.0-6.4],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1996,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,3.84,,,1.44,,7.8,3.8 [1.4-7.8],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1996,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.23,,,2.15,,7.32,4.2 [2.2-7.3],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1996,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.53,,,1.65,,9.44,4.5 [1.6-9.4],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1995,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.52,,,1.31,,7.25,3.5 [1.3-7.2],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1995,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.93,,,1.98,,6.86,3.9 [2.0-6.9],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1995,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,4.23,,,1.51,,8.78,4.2 [1.5-8.8],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1995,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.41,,,1.67,,8.92,4.4 [1.7-8.9],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1995,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.99,,,2.55,,8.62,5.0 [2.5-8.6],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1995,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,5.42,,,1.97,,11.04,5.4 [2.0-11.0],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1995,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.56,,,0.87,,5.6,2.6 [0.9-5.6],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1995,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.78,,,1.33,,5.09,2.8 [1.3-5.1],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1995,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.96,,,0.98,,6.52,3.0 [1.0-6.5],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1995,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,3.76,,,1.39,,7.74,3.8 [1.4-7.7],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1995,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.17,,,2.1,,7.32,4.2 [2.1-7.3],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1995,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.5,,,1.59,,9.41,4.5 [1.6-9.4],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1994,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.43,,,1.26,,7.2,3.4 [1.3-7.2],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1994,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.84,,,1.92,,6.76,3.8 [1.9-6.8],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1994,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,4.19,,,1.45,,8.86,4.2 [1.5-8.9],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1994,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.31,,,1.61,,8.84,4.3 [1.6-8.8],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1994,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.88,,,2.48,,8.51,4.9 [2.5-8.5],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1994,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,5.37,,,1.91,,11,5.4 [1.9-11.0],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1994,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.59,,,0.88,,5.63,2.6 [0.9-5.6],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1994,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.82,,,1.34,,5.17,2.8 [1.3-5.2],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1994,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.03,,,0.99,,6.67,3.0 [1.0-6.7],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1994,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,3.71,,,1.37,,7.72,3.7 [1.4-7.7],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1994,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.13,,,2.06,,7.28,4.1 [2.1-7.3],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1994,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.51,,,1.56,,9.44,4.5 [1.6-9.4],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1993,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.35,,,1.2,,7.04,3.3 [1.2-7.0],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1993,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.77,,,1.86,,6.67,3.8 [1.9-6.7],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1993,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,4.14,,,1.41,,8.81,4.1 [1.4-8.8],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1993,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.2,,,1.53,,8.69,4.2 [1.5-8.7],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1993,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.79,,,2.41,,8.42,4.8 [2.4-8.4],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1993,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,5.31,,,1.85,,11.01,5.3 [1.8-11.0],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1993,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.57,,,0.88,,5.67,2.6 [0.9-5.7],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1993,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.81,,,1.33,,5.19,2.8 [1.3-5.2],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1993,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.06,,,0.98,,6.82,3.1 [1.0-6.8],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1993,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,3.64,,,1.32,,7.69,3.6 [1.3-7.7],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1993,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.07,,,2,,7.21,4.1 [2.0-7.2],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1993,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.49,,,1.54,,9.47,4.5 [1.5-9.5],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1992,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.26,,,1.15,,6.97,3.3 [1.2-7.0],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.7,,,1.81,,6.65,3.7 [1.8-6.6],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1992,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,4.09,,,1.36,,8.75,4.1 [1.4-8.8],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1992,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.1,,,1.47,,8.62,4.1 [1.5-8.6],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.71,,,2.33,,8.36,4.7 [2.3-8.4],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1992,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,5.25,,,1.79,,11.06,5.3 [1.8-11.1],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1992,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.5,,,0.84,,5.6,2.5 [0.8-5.6],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.77,,,1.29,,5.15,2.8 [1.3-5.1],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1992,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.03,,,0.96,,6.88,3.0 [1.0-6.9],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1992,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,3.55,,,1.26,,7.57,3.6 [1.3-7.6],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1992,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.01,,,1.95,,7.22,4.0 [2.0-7.2],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1992,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.45,,,1.5,,9.48,4.5 [1.5-9.5],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1991,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.17,,,1.1,,6.83,3.2 [1.1-6.8],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.63,,,1.74,,6.61,3.6 [1.7-6.6],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,4.04,,,1.32,,8.88,4.0 [1.3-8.9],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1991,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,3.99,,,1.41,,8.47,4.0 [1.4-8.5],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.62,,,2.24,,8.31,4.6 [2.2-8.3],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,5.19,,,1.72,,11.18,5.2 [1.7-11.2],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1991,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.44,,,0.8,,5.6,2.4 [0.8-5.6],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.72,,,1.24,,5.14,2.7 [1.2-5.1],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,2.99,,,0.94,,6.97,3.0 [0.9-7.0],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1991,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,3.47,,,1.21,,7.48,3.5 [1.2-7.5],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1991,false,Sex,Both sexes,SEX_BTSX,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,3.94,,,1.88,,7.2,3.9 [1.9-7.2],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_CRUDE,"Prevalence of diabetes, crude",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1991,false,Sex,Female,SEX_FMLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,4.41,,,1.46,,9.68,4.4 [1.5-9.7],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1990,false,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.09,,,1.04,,6.8,3.1 [1.0-6.8],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1990,false,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.56,,,1.68,,6.64,3.6 [1.7-6.6],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1990,false,Sex,Male,SEX_MLE,Age Group,30+ years of age,AGEGROUP_YEARS30-PLUS,,,,,,,3.89,,,1.32,,8.42,3.9 [1.3-8.4],,,EN,2024-11-12T23:00:00.000Z
NCD_DIABETES_PREVALENCE_AGESTD,"Prevalence of diabetes, age-standardized",numeric,AFR,Africa,Country,RWA,Rwanda,Year,1990,false,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,3.99,,,1.27,,8.97,4.0 [1.3-9.0],,,EN,2024-11-12T23:00:00.000Z
